Time (EDT),Latitude,Longitude,Course
8/8/2016 3:19,-19.4174,-43.9007,216
8/8/2016 3:19,-19.4663,-43.9387,217
8/8/2016 3:20,-19.5247,-43.9842,216
8/8/2016 3:20,-19.576,-44.0242,217
8/8/2016 3:21,-19.6359,-44.071,216
8/8/2016 3:22,-19.687,-44.111,217
8/8/2016 3:22,-19.7431,-44.1549,217
8/8/2016 3:23,-19.796,-44.1962,217
8/8/2016 3:23,-19.8529,-44.2408,217
8/8/2016 3:24,-19.9082,-44.2842,217
8/8/2016 3:24,-19.9615,-44.326,217
8/8/2016 3:25,-20.0222,-44.3736,217
8/8/2016 3:25,-20.0766,-44.4163,217
8/8/2016 3:26,-20.1309,-44.459,217
8/8/2016 3:26,-20.184,-44.501,217
8/8/2016 3:27,-20.237,-44.5427,217
8/8/2016 3:27,-20.2907,-44.5851,217
8/8/2016 3:28,-20.3422,-44.6258,217
8/8/2016 3:28,-20.3955,-44.6679,217
8/8/2016 3:29,-20.4478,-44.7093,217
8/8/2016 3:29,-20.4995,-44.7502,217
8/8/2016 3:30,-20.5533,-44.7928,217
8/8/2016 3:30,-20.6051,-44.8339,217
8/8/2016 3:31,-20.6579,-44.8758,217
8/8/2016 3:31,-20.7104,-44.9175,217
8/8/2016 3:32,-20.763,-44.9593,217
8/8/2016 3:32,-20.8163,-45.0017,217
8/8/2016 3:33,-20.8683,-45.0431,217
8/8/2016 3:33,-20.9217,-45.0857,217
8/8/2016 3:34,-20.9741,-45.1276,217
8/8/2016 3:34,-21.0269,-45.1698,217
8/8/2016 3:35,-21.0796,-45.2119,217
8/8/2016 3:35,-21.1321,-45.2539,217
8/8/2016 3:36,-21.1847,-45.296,217
8/8/2016 3:36,-21.2376,-45.3384,217
8/8/2016 3:37,-21.2974,-45.3864,217
8/8/2016 3:37,-21.3499,-45.4286,217
8/8/2016 3:38,-21.4039,-45.4719,217
8/8/2016 3:38,-21.458,-45.5154,217
8/8/2016 3:39,-21.5121,-45.559,218
8/8/2016 3:39,-21.5654,-45.6021,217
8/8/2016 3:40,-21.6181,-45.6446,217
8/8/2016 3:40,-21.6725,-45.6886,217
8/8/2016 3:41,-21.7263,-45.7321,217
8/8/2016 3:41,-21.7794,-45.7751,217
8/8/2016 3:42,-21.8344,-45.8196,217
8/8/2016 3:42,-21.8854,-45.861,217
8/8/2016 3:43,-21.9379,-45.9038,217
8/8/2016 3:43,-21.9876,-45.9441,217
8/8/2016 3:44,-22.0375,-45.9845,217
8/8/2016 3:44,-22.0856,-46.0237,217
8/8/2016 3:45,-22.1346,-46.0637,217
8/8/2016 3:45,-22.1845,-46.1043,217
8/8/2016 3:46,-22.2315,-46.1426,217
8/8/2016 3:46,-22.2764,-46.1793,217
8/8/2016 3:47,-22.303,-46.1991,210
8/8/2016 3:47,-22.3371,-46.2148,200
8/8/2016 3:47,-22.3653,-46.2272,204
8/8/2016 3:48,-22.4176,-46.2512,204
8/8/2016 3:48,-22.4534,-46.2674,203
8/8/2016 3:49,-22.523,-46.2987,203
8/8/2016 3:49,-22.576,-46.3223,202
8/8/2016 3:50,-22.6256,-46.3443,202
8/8/2016 3:50,-22.6712,-46.3645,203
8/8/2016 3:51,-22.7121,-46.3829,203
8/8/2016 3:51,-22.7499,-46.4,203
8/8/2016 3:52,-22.7877,-46.4169,203
8/8/2016 3:52,-22.8117,-46.4278,204
8/8/2016 3:52,-22.8482,-46.4441,202
8/8/2016 3:53,-22.8718,-46.4546,204
8/8/2016 3:53,-22.9192,-46.4759,203
8/8/2016 3:54,-22.9546,-46.4918,203
8/8/2016 3:54,-22.9791,-46.5029,204
8/8/2016 3:55,-23.0026,-46.5134,204
8/8/2016 3:55,-23.0396,-46.5301,203
8/8/2016 3:56,-23.0735,-46.5453,204
8/8/2016 3:56,-23.1084,-46.561,203
8/8/2016 3:57,-23.1556,-46.5823,203
8/8/2016 3:57,-23.1848,-46.5956,204
8/8/2016 3:58,-23.2209,-46.6119,202
8/8/2016 3:58,-23.2559,-46.6276,203
8/8/2016 3:59,-23.2736,-46.6355,204
8/8/2016 3:59,-23.3039,-46.6493,203
8/8/2016 3:59,-23.3274,-46.66,204
8/8/2016 4:00,-23.3636,-46.6764,203
8/8/2016 4:00,-23.3874,-46.6872,204
8/8/2016 4:00,-23.4072,-46.6936,188
8/8/2016 4:01,-23.4261,-46.6916,163
